order_detail_id,order_id,product_id,quantity
9713,12952,812,7
9714,6948,1779,7
9715,1066,1447,7
9716,7831,1887,7
9717,4888,46,7
9718,139,1887,7
9719,11392,1845,7
9720,14818,1363,7
9721,696,1914,7
9722,2920,1257,7
9723,6855,607,7
9724,13720,1112,7
9725,2125,687,7
9726,6838,1937,7
9727,14718,219,7
9728,3649,757,7
9729,8598,687,7
9730,10926,48,7
9731,6788,1961,7
9732,8974,1713,7
9733,4852,913,7
9734,8189,1197,7
9735,3093,1113,7
9736,10181,987,7
9737,10573,275,7
9738,13779,1561,7
9739,12043,1904,7
9740,13154,564,7
9741,14964,1881,7
9742,5908,1612,7
9743,2732,1995,7
9744,11132,487,7
9745,14259,159,7
9746,3868,1679,7
9747,6821,1179,7
9748,6235,6,7
9749,436,569,7
9750,14908,531,7
9751,7054,1745,7
9752,3908,1385,7
9753,8435,497,7
9754,10868,495,7
9755,10942,37,7
9756,11218,969,7
9757,8272,181,7
9758,3071,629,7
9759,8571,1745,7
9760,7910,507,7
9761,4048,1485,7
9762,10303,1262,7
9763,398,273,7
9764,8599,225,7
9765,4880,1804,7
9766,6225,1997,7
9767,4185,1313,7
9768,1828,11,7
9769,4429,1829,7
9770,10258,1437,7
9771,8853,881,7
9772,2523,613,7
9773,3219,446,7
9774,11708,997,7
9775,13869,307,7
9776,11899,337,7
9777,7669,661,7
9778,4597,1185,7
9779,9398,881,7
9780,9646,1312,7
9781,6437,1679,7
9782,8854,346,7
9783,13873,1435,7
9784,7066,313,7
9785,1175,1404,7
9786,5845,1935,7
9787,5401,929,7
9788,8021,1469,7
9789,2519,1212,7
9790,6124,479,7
9791,31,1907,7
9792,3761,1462,7
9793,12257,1104,7
9794,1005,1287,7
9795,10407,1229,7
9796,9838,1747,7
9797,445,257,7
9798,12445,61,7
9799,2684,207,7
9800,9033,373,7
9801,14353,713,7
9802,7201,785,7
9803,4295,1361,7
9804,2098,695,7
9805,7055,812,7
9806,12010,1269,7
9807,2140,735,7
9808,2989,1261,7
9809,11400,1914,7
9810,3609,719,7
9811,8221,429,7
9812,5324,275,7
9813,9082,13,7
9814,14012,161,7
9815,13358,929,7
9816,8663,185,7
9817,4557,1863,7
9818,10863,125,7
9819,9444,325,7
9820,9734,158,7
9821,750,707,7
9822,10228,997,7
9823,11861,459,7
9824,11204,1147,7
9825,3906,779,7
9826,704,1229,7
9827,5737,25,7
9828,10005,1413,7
9829,4777,146,7
9830,11226,237,7
9831,3099,1564,7
9832,1957,37,7
9833,3516,1685,7
9834,5423,464,7
9835,1462,1657,7
9836,14036,1764,7
9837,5477,664,7
9838,11000,763,7
9839,10935,931,7
9840,3917,1681,7
9841,10235,863,7
9842,10753,259,7
9843,12971,1131,7
9844,7496,1131,7
9845,973,904,7
9846,14128,1819,7
9847,13008,1762,7
9848,6545,423,7
9849,9735,954,7
9850,11274,1407,7
9851,8560,11,7
9852,14587,1019,7
9853,8988,1669,7
9854,4462,569,7
9855,7655,963,7
9856,13384,46,7
9857,11118,1954,7
9858,13763,837,7
9859,14419,85,7
9860,1453,1911,7
9861,8423,359,7
9862,5480,109,7
9863,755,1831,7
9864,14616,45,7
9865,8376,1579,7
9866,5590,1285,7
9867,12515,1113,7
9868,8242,1819,7
9869,9249,412,7
9870,7786,1411,7
9871,5517,1613,7
9872,14707,153,7
9873,11804,1897,7
9874,6234,662,7
9875,4255,1937,7
9876,4300,885,7
9877,11981,1704,7
9878,8511,498,7
9879,6603,159,7
9880,13417,904,7
9881,8205,135,7
9882,2633,1164,7
9883,8515,314,7
9884,8078,473,7
9885,3167,1595,7
9886,4109,1687,7
9887,8866,1954,7
9888,13592,1114,7
9889,12696,1495,7
9890,6556,1487,7
9891,4750,512,7
9892,8410,362,7
9893,7367,612,7
9894,6588,1007,7
9895,2825,425,7
9896,8669,1407,7
9897,6307,835,7
9898,11116,1462,7
9899,521,1361,7
9900,11925,512,7
9901,9270,398,7
9902,616,635,7
9903,10577,719,7
9904,13762,609,7
9905,12007,1087,7
9906,10857,425,7
9907,7754,145,7
9908,11620,364,7
9909,13849,19,7
9910,2749,807,7
9911,10496,1961,7
9912,13430,619,7
9913,10533,785,7
9914,7049,1064,7
9915,1731,635,7
9916,3179,1135,7
9917,7620,1147,7
9918,13365,513,7
9919,12347,123,7
9920,13327,1535,7
9921,3885,463,7
9922,4395,1537,7
9923,7593,711,7
9924,10885,1363,7
9925,9329,513,7
9926,11413,423,7
9927,8470,179,7
9928,3694,1697,7
9929,8081,1554,7
9930,11386,1313,7
9931,576,273,7
9932,4174,1179,7
9933,633,431,7
9934,6471,804,7
9935,6025,363,7
9936,8783,1045,7
9937,9579,631,7
9938,4990,647,7
9939,14111,1629,7
9940,183,162,7
9941,7469,96,7
9942,8968,631,7
9943,5961,437,7
9944,13197,1562,7
9945,7177,1614,7
9946,264,962,7
9947,9193,895,7
9948,9905,273,7
9949,4276,1031,7
9950,6870,1995,7
9951,5042,361,7
9952,8961,714,7
9953,1482,79,7
9954,12484,323,7
9955,7459,1929,7
9956,753,445,7
9957,2344,1307,7
9958,12128,1762,7
9959,11177,145,7
9960,8420,1581,7
9961,10792,704,7
9962,9196,779,7
9963,7676,1595,7
9964,6373,345,7
9965,6158,1337,7
9966,8917,881,7
9967,413,748,7
9968,10104,1631,7
9969,4402,614,7
9970,7515,1812,7
9971,11018,159,7
9972,1581,57,7
9973,12656,264,7
9974,6247,845,7
9975,2598,475,7
9976,13738,208,7
9977,11824,1163,7
9978,4800,235,7
9979,435,1179,7
9980,12983,435,7
9981,11445,407,7
9982,9282,1637,7
9983,7243,1185,7
9984,6198,263,7
9985,8877,1957,7
9986,3473,1913,7
9987,6456,609,7
9988,8327,181,7
9989,11175,1831,7
9990,3048,613,7
9991,8921,103,7
9992,4531,1964,7
9993,11557,1169,7
9994,2992,1063,7
9995,10737,506,7
9996,12263,1761,7
9997,214,1112,7
9998,6599,657,7
9999,5757,373,7
10000,1577,269,7
10001,1086,387,7
10002,1277,795,7
10003,13828,1912,7
10004,4043,63,7
10005,11742,179,7
10006,11644,1769,7
10007,3703,1864,7
10008,14754,1997,7
10009,7445,1895,7
10010,6376,1069,7
10011,4643,1412,7
10012,11572,419,7
10013,9097,245,7
10014,9034,145,7
10015,12113,1214,7
10016,1444,1111,7
10017,185,509,7
10018,2266,597,7
10019,3158,1831,7
10020,5373,125,7
10021,1232,829,7
10022,5720,1864,7
10023,3976,869,7
10024,13776,1647,7
10025,10609,554,7
10026,13927,487,7
10027,5529,1807,7
10028,14918,1857,7
10029,2590,697,7
10030,9372,1179,7
10031,4737,954,7
10032,3491,1607,7
10033,4019,1779,7
10034,14943,106,7
10035,12844,1331,7
10036,1221,814,7
10037,8163,1697,7
10038,6571,1829,7
10039,11709,1237,7
10040,11094,935,7
10041,3043,514,7
10042,5386,1369,7
10043,9507,1479,7
10044,5070,1869,7
10045,1396,1657,7
10046,8630,1829,7
10047,5288,719,7
10048,6111,1557,7
10049,6968,969,7
10050,10826,979,7
10051,2241,1481,7
10052,1436,704,7
10053,10616,1311,7
10054,13537,1947,7
10055,14478,897,7
10056,14652,1163,7
10057,5033,735,7
10058,10485,123,7
10059,2472,225,7
10060,14510,87,7
10061,13181,47,7
10062,6861,1781,7
10063,7512,929,7
10064,12921,1764,7
10065,6419,311,7
10066,12051,757,7
10067,1211,1919,7
10068,9300,1035,7
10069,8368,1914,7
10070,9573,963,7
10071,12192,713,7
10072,5398,797,7
10073,8065,554,7
10074,1282,1685,7
10075,1100,311,7
10076,4035,997,7
10077,10974,1947,7
10078,1947,662,7
10079,2035,1704,7
10080,10506,1129,7
10081,4250,911,7
10082,1348,937,7
10083,3533,361,7
10084,1023,847,7
10085,8976,269,7
10086,10634,1162,7
10087,3541,407,7
10088,10749,1295,7
10089,4398,857,7
10090,3398,1311,7
10091,3433,29,7
10092,10539,857,7
10093,9459,779,7
10094,1979,1869,7
10095,14596,1464,7
10096,2265,713,7
10097,11265,804,7
10098,13782,162,7
10099,13899,613,7
10100,19,1947,7
10101,7338,995,7
10102,5320,595,7
10103,7333,1663,7
10104,2928,1454,7
10105,12828,831,7
10106,3774,1504,7
10107,11198,569,7
10108,10056,997,7
10109,2771,1163,7
10110,13722,307,7
10111,4390,409,7
10112,3607,1595,7
10113,9483,831,7
10114,11536,1957,7
10115,1351,1637,7
10116,13125,1585,7
10117,3743,1912,7
10118,2690,698,7
10119,4070,369,7
10120,12518,1137,7
10121,8493,1564,7
10122,10770,1147,7
10123,3479,511,7
10124,2659,1431,7
10125,4593,797,7
10126,7546,253,7
10127,1428,1297,7
10128,10760,123,7
10129,7694,1814,7
10130,10483,404,7
10131,8318,1847,7
10132,1197,63,7
10133,1259,559,7
10134,11802,1513,7
10135,11004,962,7
10136,9318,1495,7
10137,3358,237,7
10138,2676,1429,7
10139,5201,203,7
10140,986,662,7
10141,10292,3,7
10142,11369,1814,7
10143,1043,407,7
10144,13437,425,7
10145,10019,113,7
10146,14570,1804,7
10147,10628,1554,7
10148,8554,1613,7
10149,4520,697,7
10150,2250,164,7
10151,11354,364,7
10152,6406,146,7
10153,8969,511,7
10154,8505,945,7
10155,14573,1507,7
10156,10677,1563,7
10157,11481,657,7
10158,6036,1307,7
10159,8527,504,7
10160,13785,1612,7
10161,3738,1231,7
10162,4107,156,7
10163,12289,704,7
10164,7041,1413,7
10165,9209,481,7
10166,6299,396,7
10167,14949,364,7
10168,10433,957,7
10169,3245,57,7
10170,9013,919,7
10171,5894,1519,7
10172,6327,185,7
10173,1385,369,7
10174,14878,1429,7
10175,5983,425,7
10176,10259,954,7
10177,1867,454,7
10178,1288,1111,7
10179,12804,664,7
10180,562,779,7
10181,14382,9,7
10182,4282,1111,7
10183,9789,404,7
10184,6585,1761,7
10185,13378,1012,7
10186,9083,146,7
10187,12852,1069,7
10188,4897,704,7
10189,5616,1163,7
10190,569,1654,7
10191,4995,1969,7
10192,660,1035,7
10193,5392,1537,7
10194,14046,564,7
10195,6312,1935,7
10196,199,396,7
10197,5712,411,7
10198,10066,297,7
10199,11958,1447,7
10200,10236,12,7
10201,12845,1347,7
10202,9198,1813,7
10203,4905,61,7
10204,541,1962,7
10205,3197,247,7
10206,6860,947,7
10207,5906,397,7
10208,6908,1763,7
10209,5122,531,7
10210,4171,323,7
10211,611,69,7
10212,5922,414,7
10213,1256,1269,7
10214,5081,1395,7
10215,3905,1147,7
10216,3953,1104,7
10217,8253,509,7
10218,8271,556,7
10219,3650,1247,7
10220,13226,329,7
10221,12891,414,7
10222,12035,979,7
10223,5289,1413,7
10224,8782,545,7
10225,14602,1031,7
10226,3426,481,7
10227,10921,713,7
10228,222,1531,7
10229,7138,357,7
10230,10623,412,7
10231,8873,554,7
10232,3016,9,7
10233,7611,913,7
10234,10650,598,7
10235,2699,1457,7
10236,1002,907,7
10237,10930,264,7
10238,13131,37,7
10239,1893,1911,7
10240,10297,511,7
10241,11827,1497,7
10242,9545,1181,7
10243,11437,425,7
10244,12148,1445,7
10245,10366,1607,7
10246,899,1662,7
10247,4,75,7
10248,10916,1614,7
10249,2578,569,7
10250,2646,431,7
10251,14057,719,7
10252,1765,325,7
10253,4047,513,7
10254,1345,498,7
10255,9652,1007,7
10256,10701,1095,7
10257,9964,559,7
10258,9451,331,7
10259,12063,897,7
10260,14271,687,7
10261,7826,609,7
10262,7393,481,7
10263,6893,87,7
10264,1241,1804,7
10265,7172,13,7
10266,11677,797,7
10267,9441,1597,7
10268,11515,397,7
10269,9265,206,7
10270,4015,797,7
10271,4423,879,7
10272,9687,864,7
10273,5539,1531,7
10274,8631,308,7
10275,11807,54,7
10276,6935,1307,7
10277,13350,981,7
10278,4230,1013,7
10279,9633,1811,7
10280,3690,1062,7
10281,8685,469,7
10282,10112,657,7
10283,190,73,7
10284,13346,1514,7
10285,8841,1114,7
10286,13058,854,7
10287,13644,359,7
10288,14221,1562,7
10289,9703,481,7
10290,3031,345,7
10291,6116,1135,7
10292,12660,1111,7
10293,9919,1811,7
10294,7460,1897,7
10295,9790,1361,7
10296,9530,1579,7
10297,14186,1914,7
10298,3572,1735,7
10299,12357,554,7
10300,8149,1669,7
10301,1764,1713,7
10302,6367,262,7
10303,2938,256,7
10304,12895,1513,7
10305,10560,1063,7
10306,14315,1914,7
10307,2120,685,7
10308,12665,1419,7
10309,9945,595,7
10310,930,337,7
10311,11161,945,7
10312,12887,1213,7
10313,6640,1087,7
10314,9446,1329,7
10315,8005,1364,7
10316,12182,1995,7
10317,7326,162,7
10318,6736,1231,7
10319,11613,258,7
10320,1219,912,7
10321,6291,787,7
10322,6144,1147,7
10323,11740,169,7
10324,2544,135,7
10325,3049,1835,7
10326,2737,487,7
10327,7560,309,7
10328,7950,1629,7
10329,9870,1604,7
10330,11360,331,7
10331,12482,904,7
10332,7901,747,7
10333,877,1954,7
10334,13262,1487,7
10335,8728,847,7
10336,3754,181,7
10337,6064,254,7
10338,4251,714,7
10339,7012,1962,7
10340,12633,1362,7
10341,4674,1857,7
10342,12928,29,7
10343,3834,835,7
10344,12455,495,7
10345,8287,269,7
10346,14730,1461,7
10347,8170,264,7
10348,2738,197,7
10349,6587,257,7
10350,1476,609,7
10351,1958,729,7
10352,3366,225,7
10353,13774,281,7
10354,14351,557,7
10355,5903,4,7
10356,11649,329,7
10357,9612,179,7
10358,14514,1213,7
10359,8429,98,7
10360,7613,629,7
10361,4090,23,7
10362,10575,1395,7
10363,13284,535,7
10364,11918,562,7
10365,8928,95,7
10366,14070,1085,7
10367,6527,1231,7
10368,9035,595,7
10369,9778,223,7
10370,1508,147,7
10371,3489,506,7
10372,12979,569,7
10373,8229,1895,7
10374,1713,25,7
10375,10588,1845,7
10376,9641,1311,7
10377,1910,1663,7
10378,1279,1245,7
10379,12959,663,7
10380,9731,3,7
10381,11970,1335,7
10382,10075,1707,7
10383,10580,561,7
10384,4594,1763,7
10385,12066,29,7
10386,563,297,7
10387,12170,158,7
10388,13863,506,7
10389,8561,1061,7
10390,2993,1345,7
10391,13627,845,7
10392,10994,1212,7
10393,8992,764,7
10394,5841,258,7
10395,7032,548,7
10396,5980,1747,7
10397,672,346,7
10398,11009,208,7
10399,7095,1845,7
10400,10013,1485,7
10401,10478,1447,7
10402,13888,281,7
10403,4587,1864,7
10404,12697,1681,7
10405,7044,119,7
10406,200,495,7
10407,5596,1962,7
10408,8697,1935,7
10409,9955,9,7
10410,8328,1381,7
10411,2617,1914,7
10412,5044,737,7
10413,3482,454,7
10414,1717,1757,7
10415,2099,195,7
10416,4680,458,7
10417,3854,14,7
10418,11889,1137,7
10419,6662,457,7
10420,9597,995,7
10421,14477,1437,7
10422,3766,307,7
10423,13031,246,7
10424,6581,1564,7
10425,2925,1947,7
10426,5427,1145,7
10427,6946,1395,7
10428,4378,1619,7
10429,10665,1263,7
10430,12105,785,7
10431,9986,1279,7
10432,6632,619,8
10433,2119,361,8
10434,7275,319,8
10435,8072,1347,8
10436,4077,329,8
10437,9252,1112,8
10438,6032,447,8
10439,13650,1979,8
10440,3316,1585,8
10441,3570,119,8
10442,11705,811,8
10443,11856,1031,8
10444,11976,1735,8
10445,12929,1914,8
10446,14007,507,8
10447,6534,997,8
10448,8889,597,8
10449,2088,1054,8
10450,2955,597,8
10451,11231,169,8
10452,7403,123,8
10453,5886,1231,8
10454,8135,287,8
10455,13544,1195,8
10456,8409,985,8
10457,1158,1481,8
10458,8359,1412,8
10459,731,423,8
10460,4778,1287,8
10461,5144,411,8
10462,10328,361,8
10463,956,409,8
10464,8004,1219,8
10465,4183,246,8
10466,9305,579,8
10467,7617,1885,8
10468,7285,209,8
10469,9390,1107,8
10470,3904,609,8
10471,265,1345,8
10472,8616,19,8
10473,10192,562,8
10474,8185,519,8
10475,12189,879,8
10476,11079,1397,8
10477,2018,1487,8
10478,470,606,8
10479,2728,1962,8
10480,1433,1087,8
10481,4400,704,8
10482,6452,1907,8
10483,7909,146,8
10484,8338,1885,8
10485,10608,1329,8
10486,6033,1795,8
10487,6458,1285,8
10488,10105,629,8
10489,13250,985,8
10490,13481,885,8
10491,14256,1631,8
10492,170,606,8
10493,14126,111,8
10494,9245,248,8
10495,394,629,8
10496,9434,514,8
10497,12221,1462,8
10498,4087,487,8
10499,11512,981,8
10500,4633,1562,8
10501,12454,1712,8
10502,2380,712,8
10503,14947,1704,8
10504,7164,129,8
10505,11942,1945,8
10506,2212,225,8
10507,7261,487,8
10508,13937,385,8
10509,8251,1345,8
10510,6994,562,8
10511,5134,261,8
10512,6352,475,8
10513,12917,1904,8
10514,2366,1497,8
10515,2152,764,8
10516,2254,37,8
10517,11339,1814,8
10518,13353,559,8
10519,8187,157,8
10520,4160,103,8
10521,7787,469,8
10522,11978,1629,8
10523,34,456,8
10524,6729,406,8
10525,11745,1097,8
10526,1155,423,8
10527,13147,523,8
10528,8535,1969,8
10529,13912,296,8
10530,13658,914,8
10531,13063,1245,8
10532,559,164,8
10533,2797,47,8
10534,12331,307,8
10535,2830,1219,8
10536,3204,164,8
10537,12670,1879,8
10538,13932,48,8
10539,6041,1245,8
10540,14325,757,8
10541,9107,357,8
10542,1651,498,8
10543,11119,1179,8
10544,5913,119,8
10545,4953,854,8
10546,6877,137,8
10547,10026,797,8
10548,1924,1064,8
10549,5495,1614,8
10550,1422,345,8
10551,1984,454,8
10552,5490,1881,8
10553,8414,1037,8
10554,5078,69,8
10555,8750,961,8
10556,7970,1229,8
10557,3270,423,8
10558,2364,1407,8
10559,11626,1495,8
10560,9131,504,8
10561,7777,1031,8
10562,3974,869,8
10563,14959,1007,8
10564,10849,1937,8
10565,377,964,8
10566,5840,448,8
10567,12370,407,8
10568,2723,311,8
10569,7283,1563,8
10570,4272,47,8
10571,1653,987,8
10572,9143,325,8
10573,10487,1162,8
10574,12805,997,8
10575,3378,1404,8
10576,8932,281,8
10577,10046,125,8
10578,1375,1785,8
10579,3365,687,8
10580,7086,812,8
10581,2497,745,8
10582,14487,161,8
10583,7594,606,8
10584,4360,664,8
10585,10190,512,8
10586,14045,447,8
10587,11524,1761,8
10588,13479,1311,8
10589,7004,212,8
10590,2851,1104,8
10591,5369,1104,8
10592,9720,1257,8
10593,1242,1997,8
10594,7115,347,8
10595,2458,862,8
10596,5038,719,8
10597,7565,146,8
10598,8063,1285,8
10599,8771,325,8
10600,1849,1163,8
10601,20,1554,8
10602,5250,1962,8
10603,12511,1661,8
10604,1974,914,8
10605,11793,961,8
10606,2443,813,8
10607,7404,1079,8
10608,8292,164,8
10609,7216,785,8
10610,7602,63,8
10611,9542,137,8
10612,6161,1964,8
10613,4408,611,8
10614,4796,1714,8
10615,13377,1485,8
10616,1179,1081,8
10617,4567,861,8
10618,4813,135,8
10619,6114,581,8
10620,12506,1795,8
10621,12027,1461,8
10622,9519,612,8
10623,4319,854,8
10624,13612,306,8
10625,12461,12,8
10626,465,446,8
10627,5790,295,8
10628,3960,1879,8
10629,8403,1404,8
10630,476,1345,8
10631,3082,1195,8
10632,4143,1829,8
10633,12671,1219,8
10634,3377,231,8
10635,2850,781,8
10636,9745,1747,8
10637,2419,12,8
10638,515,1111,8
10639,10455,1679,8
10640,3353,161,8
10641,3302,1981,8
10642,8815,525,8
10643,12187,1369,8
10644,12088,1263,8
10645,5998,361,8
10646,8156,762,8
10647,9261,169,8
10648,815,669,8
10649,1527,512,8
10650,8111,162,8
10651,3436,581,8
10652,10691,1762,8
10653,11517,157,8
10654,7127,446,8
10655,14676,125,8
10656,7312,1857,8
10657,8671,757,8
10658,3886,854,8
10659,939,225,8
10660,2466,1119,8
10661,9603,504,8
10662,1503,347,8
10663,1625,1847,8
10664,12727,1869,8
10665,5694,459,8
10666,9650,654,8
10667,4849,1297,8
10668,14254,1313,8
10669,9409,81,8
10670,6147,1711,8
10671,5290,1631,8
10672,12115,1707,8
10673,13973,713,8
10674,11411,169,8
10675,11962,1657,8
10676,7703,1661,8
10677,14666,1362,8
10678,12371,1212,8
10679,1230,657,8
10680,5045,1469,8
10681,13735,1011,8
10682,2579,1245,8
10683,10546,323,8
10684,11699,748,8
10685,4698,69,8
10686,3097,1495,8
10687,653,64,8
10688,13394,1631,8
10689,14695,363,8
10690,9726,1011,8
10691,5128,604,8
10692,9888,1511,8
10693,63,1795,8
10694,76,1969,8
10695,2306,403,8
10696,7040,1964,8
10697,6439,413,8
10698,11123,654,8
10699,7448,1729,8
10700,7700,98,8
10701,4001,1429,8
10702,875,1211,8
10703,8239,697,8
10704,10861,1769,8
10705,13060,1597,8
10706,7414,1479,8
10707,6474,1862,8
10708,1580,331,8
10709,11390,161,8
10710,14379,511,8
10711,4872,961,8
10712,13558,164,8
10713,10599,1761,8
10714,3624,1704,8
10715,2433,1169,8
10716,3581,306,8
10717,10392,1837,8
10718,14251,612,8
10719,7436,385,8
10720,7811,261,8
10721,14732,96,8
10722,14455,769,8
10723,5159,1057,8
10724,13911,57,8
10725,12323,208,8
10726,12314,1795,8
10727,760,1269,8
10728,2089,664,8
10729,4277,1112,8
10730,11747,911,8
10731,10174,1662,8
10732,12640,575,8
10733,9697,612,8
10734,2483,1113,8
10735,6733,945,8
10736,9063,559,8
10737,12224,96,8
10738,13519,31,8
10739,3663,1562,8
10740,3803,781,8
10741,9515,354,8
10742,10038,762,8
10743,2789,458,8
10744,1914,597,8
10745,7746,408,8
10746,1622,523,8
10747,2467,869,8
10748,736,535,8
10749,11706,348,8
10750,11547,403,8
10751,2021,1263,8
10752,14550,259,8
10753,9253,1845,8
10754,11659,861,8
10755,6475,747,8
10756,10199,961,8
10757,14500,1245,8
10758,4356,907,8
10759,1511,1547,8
10760,13013,1129,8
10761,3502,213,8
10762,7871,108,8
10763,8814,1769,8
10764,7588,563,8
10765,11300,1997,8
10766,4232,881,8
10767,1419,454,8
10768,11606,1745,8
10769,10393,1264,8
10770,2286,411,8
10771,9708,1614,8
10772,3450,1564,8
10773,2975,196,8
10774,13601,1657,8
10775,11872,287,8
10776,1173,731,8
10777,10326,1187,8
10778,13669,1861,8
10779,6610,335,8
10780,11946,1285,8
10781,12831,1712,8
10782,248,12,8
10783,14963,335,8
10784,1721,129,8
10785,14005,329,8
10786,14153,1747,8
10787,1829,46,8
10788,3106,1314,8
10789,12838,237,8
10790,11333,498,8
10791,7804,1361,8
10792,12718,1169,8
10793,13699,1957,8
10794,3215,1307,8
10795,6707,1964,8
10796,6120,375,8
10797,8497,1461,8
10798,6702,1407,8
10799,13402,1145,8
10800,2685,296,8
10801,4918,1745,8
10802,2020,1747,8
10803,4456,1197,8
10804,10177,7,8
10805,9478,406,8
10806,9738,298,8
10807,10602,295,8
10808,5396,1654,8
10809,7870,713,8
10810,8522,57,8
10811,14174,73,8
10812,11912,1531,8
10813,3470,835,8
10814,8810,587,8
10815,17,995,8
10816,8965,1063,8
10817,6936,1657,8
10818,13792,804,8
10819,11786,1762,8
10820,13685,135,8
10821,12206,437,8
10822,14791,1695,8
10823,9024,1763,8
10824,14077,585,8
10825,11715,1764,8
10826,6869,261,8
10827,14228,1331,8
10828,13561,1085,8
10829,581,206,8
10830,6896,1435,8
10831,10360,87,8
10832,4814,1562,8
10833,9873,63,8
10834,7954,857,8
10835,10247,1131,8
10836,10274,1457,8
10837,7845,611,8
10838,1937,735,8
10839,13223,1235,8
10840,12813,795,8
10841,3312,75,8
10842,11527,462,8
10843,7071,58,8
10844,8838,579,8
10845,596,657,8
10846,6165,612,8
10847,9189,1054,8
10848,925,1014,8
10849,6927,146,8
10850,11769,12,8
10851,14125,408,8
10852,9619,311,8
10853,3080,279,8
10854,10267,807,8
10855,8551,1104,8
10856,13894,125,8
10857,10301,1997,8
10858,14241,964,8
10859,11408,1181,8
10860,14795,1185,8
10861,14406,1554,8
10862,7248,614,8
10863,5601,737,8
10864,4859,1261,8
10865,4371,611,8
10866,13092,459,8
10867,11595,1962,8
10868,6820,781,8
10869,10240,1079,8
10870,14408,454,8
10871,5636,1064,8
10872,3126,1464,8
10873,1885,1854,8
10874,10117,904,8
10875,7123,1829,8
10876,819,231,8
10877,12947,204,8
10878,6980,325,8
10879,11005,861,8
10880,12884,345,8
10881,12146,757,8
10882,3252,729,8
10883,1255,1261,8
10884,10964,1307,8
10885,9345,212,8
10886,1965,1887,8
10887,2765,547,8
10888,1411,1337,8
10889,5057,1935,8
10890,9445,1462,8
10891,6167,512,8
10892,10939,1997,8
10893,332,1914,8
10894,5742,1187,8
10895,5729,595,8
10896,6629,619,8
10897,6508,369,8
10898,13148,1054,8
10899,9890,954,8
10900,2935,64,8
10901,72,1411,8
10902,9242,1063,8
10903,9473,454,8
10904,14608,161,8
10905,10265,757,8
10906,2171,1062,8
10907,12002,581,8
10908,13768,285,8
10909,7017,1531,8
10910,2803,464,8
10911,10255,1314,8
10912,9512,654,8
10913,7364,1963,8
10914,4198,1511,8
10915,9027,103,8
10916,7031,1357,8
10917,3246,1869,8
10918,13728,1207,8
10919,3955,262,8
10920,14569,219,8
10921,4449,1712,8
10922,14826,381,8
10923,10618,1013,8
10924,4779,609,8
10925,8284,103,8
10926,14485,348,8
10927,8263,1063,8
10928,7027,298,8
10929,4626,807,8
10930,70,1062,8
10931,8226,1547,8
10932,13072,373,8
10933,7660,761,8
10934,14134,1287,8
10935,9264,1337,8
10936,3568,1814,8
10937,803,1219,8
10938,11361,1312,8
10939,7441,257,8
10940,8278,679,8
10941,2310,1545,8
10942,14588,1764,8
10943,8266,1437,8
10944,1237,764,8
10945,7964,1462,8
10946,11388,259,8
10947,10595,911,8
10948,7629,373,8
10949,12398,446,8
10950,14332,1962,8
10951,10789,985,8
10952,2919,31,8
10953,1008,685,8
10954,14155,1954,8
10955,5988,219,8
10956,9721,112,8
10957,7154,361,8
10958,1899,731,8
10959,7094,445,8
10960,166,219,8
10961,565,153,8
10962,9448,485,8
10963,5142,1647,8
10964,1923,1797,8
10965,3196,1863,8
10966,12147,607,8
10967,7957,1231,8
10968,2026,1912,8
10969,6382,914,8
10970,5377,1429,8
10971,8006,507,8
10972,3299,54,8
10973,14822,1812,8
10974,3592,347,8
10975,14797,1561,8
10976,7982,969,8
10977,8978,1931,8
10978,10309,356,8
10979,10278,125,8
10980,5280,887,8
10981,6862,969,8
10982,10179,198,8
10983,2512,547,8
10984,12919,131,8
10985,4541,119,8
10986,3745,729,8
10987,11611,485,8
10988,1522,1107,8
10989,14436,211,8
10990,6143,498,8
10991,6608,487,8
10992,186,45,8
10993,11848,147,8
10994,5170,1429,8
10995,13169,325,8
10996,2734,261,8
10997,5956,1835,8
10998,12029,761,8
10999,6324,1161,8
11000,13139,261,8
11001,8837,109,8
11002,8910,1813,8
11003,14103,669,8
11004,3716,1961,8
11005,8911,1257,8
11006,4586,1204,8
11007,3186,525,8
11008,7091,1387,8
11009,5835,1631,8
11010,13444,497,8
11011,10829,531,8
11012,6495,397,8
11013,5341,631,8
11014,11,23,8
11015,21,1212,8
11016,14172,1145,8
11017,12843,585,8
11018,13123,1013,8
11019,13322,219,8
11020,14266,1864,8
11021,8943,47,8
11022,11290,1469,8
11023,242,1861,8
11024,4056,1861,8
11025,9872,1814,8
11026,4057,1869,8
11027,13352,1679,8
11028,8121,445,8
11029,9136,113,8
11030,13555,96,8
11031,9437,454,8
11032,3098,1585,8
11033,9246,263,8
11034,12730,363,8
11035,9373,1237,8
11036,5007,254,8
11037,874,348,8
11038,4305,1362,8
11039,15,1364,8
11040,4461,1419,8
11041,14847,1637,8
11042,5286,1245,8
11043,8369,937,8
11044,4030,395,8
11045,13309,945,8
11046,10300,185,8
11047,12590,248,8
11048,9634,179,8
11049,13182,385,8
11050,10733,787,8
11051,14677,663,8
11052,13143,1031,8
11053,9803,1237,8
11054,13821,279,8
11055,10043,614,8
11056,9533,219,8
11057,192,814,8
11058,4952,1047,8
11059,7750,1979,8
11060,7741,1561,8
