order_id,order_date,customer_id,total_price
6542,4/11/2024,3766,6137.53
4286,10/31/2024,1545,2272.55
10669,5/28/2024,9469,6926.29
12952,9/2/2024,4085,6239.17
6948,8/2/2024,5194,3523.8
7831,3/29/2024,4331,4270.7
4888,12/11/2023,8893,6757.73
139,11/26/2023,9768,573.86
11392,7/17/2024,761,3829.07
14818,9/18/2024,3791,4921.91
2920,9/7/2024,7312,4975.81
6855,8/31/2024,1599,1698.34
6838,8/12/2024,1600,3842.58
6788,12/17/2023,1772,1714.02
4852,7/9/2024,8061,2898.35
8189,1/24/2024,8702,3585.33
3093,4/23/2024,9707,6678.49
10181,10/27/2024,5158,4858.98
13154,10/10/2024,5550,1741.81
14964,10/21/2024,3118,3524.92
5908,6/7/2024,6854,5520.48
2732,7/8/2024,4286,764.75
14259,6/26/2024,3294,3060.4
6821,4/6/2024,331,4236.82
436,9/18/2024,7830,1830.64
14908,10/17/2024,7474,2636.76
7054,5/7/2024,5571,3689
8435,10/6/2024,9658,4969.44
10942,1/17/2024,5699,1541.26
11218,9/21/2024,2795,990.85
8272,5/12/2024,3063,1676.92
3071,4/1/2024,9223,6043.03
8571,11/10/2023,1616,6370.14
7910,3/16/2024,1276,3098.48
4048,10/6/2024,5810,2764.65
10303,7/4/2024,9339,6197.45
8599,1/24/2024,1664,6284.39
6225,9/5/2024,4011,4901.12
1828,6/22/2024,2142,2631.02
4429,9/23/2024,2589,4617.2
10258,8/23/2024,9676,2643.76
8853,4/1/2024,2462,5966.52
3219,5/6/2024,6219,6932.73
11708,8/20/2024,5841,3744.93
13869,11/10/2023,9740,1814.4
11899,8/31/2024,1043,6973.61
7669,8/27/2024,1160,3197.11
4597,12/9/2023,7713,3419.43
9398,11/13/2023,5238,381.36
9646,7/4/2024,7290,5594.68
8854,12/16/2023,4607,3651.97
13873,12/17/2023,1679,2439.43
7066,4/18/2024,2475,6243.72
5845,4/28/2024,8279,1055.88
5401,12/4/2023,1360,3990.21
8021,10/8/2024,4707,6597.36
2519,1/24/2024,9604,2066.33
6124,7/23/2024,4883,5917.52
31,3/17/2024,3736,839.44
3761,4/14/2024,5444,3960.81
12257,3/17/2024,6772,3578.26
9838,6/1/2024,3738,6930.49
445,9/11/2024,5776,4070.57
12445,8/5/2024,101,4975.74
9033,7/15/2024,9216,849.24
14353,9/13/2024,4319,1487.36
7201,8/4/2024,9889,945.91
4295,8/8/2024,3166,6532.82
2098,5/17/2024,2108,1741.46
7055,11/2/2024,7251,764.19
2140,6/21/2024,2770,6689.9
11400,7/7/2024,4789,2921.52
5324,1/19/2024,1978,3356.08
9082,9/3/2024,692,2172.1
14012,12/10/2023,640,6139.98
8663,11/16/2023,2068,381.5
10863,1/28/2024,8164,435.33
9444,7/15/2024,1286,3932.18
9734,7/20/2024,510,2534.35
750,4/4/2024,2026,753.48
10228,4/23/2024,6722,6968.36
11861,4/30/2024,1784,917.49
11204,2/26/2024,3570,1646.47
3906,9/26/2024,4942,1145.62
10005,7/30/2024,7875,3749.97
4777,1/31/2024,227,2837.87
11226,10/14/2024,9957,4372.83
1462,7/20/2024,3734,6038.55
14036,2/8/2024,9246,6939.73
5477,10/31/2024,5079,6898.5
11000,2/9/2024,6867,5550.02
10235,3/20/2024,6415,6179.39
10753,9/15/2024,5150,6269.27
12971,12/16/2023,8550,2479.33
973,10/8/2024,2704,6325.2
6545,4/17/2024,3793,829.85
11274,2/17/2024,7864,1067.08
8560,3/3/2024,9905,5471.48
14587,2/9/2024,6174,5379.22
13384,7/1/2024,899,2441.32
13763,2/14/2024,2513,686.49
14419,6/24/2024,2369,2948.26
1453,12/5/2023,9761,6456.66
5480,7/13/2024,6964,1507.73
14616,1/21/2024,5354,6434.33
8376,12/13/2023,5633,6128.5
5590,11/22/2023,8789,1441.23
9249,3/16/2024,4407,3792.67
7786,12/7/2023,2441,6876.24
5517,3/29/2024,9606,2254.14
14707,5/14/2024,5749,4005.19
11804,10/17/2024,8296,1017.17
4255,1/9/2024,7261,3262.07
4300,8/17/2024,8653,1391.95
8511,9/29/2024,392,5079.62
6603,5/19/2024,8664,940.59
13417,12/14/2023,1759,1015.35
2633,5/15/2024,925,1827.91
8866,5/22/2024,2755,3211.11
6556,9/11/2024,2528,3480.4
4750,11/2/2024,2450,3588.34
8410,6/16/2024,4545,4236.75
7367,4/11/2024,7438,5773.39
2825,3/28/2024,9875,5757.22
8669,4/9/2024,1525,4389.7
11116,10/24/2024,2033,6305.74
521,3/2/2024,7104,4917.08
616,5/6/2024,4492,1493.03
10577,7/10/2024,6910,3128.16
13762,12/27/2023,4729,5716.2
12007,11/1/2024,2011,5551.07
7754,2/28/2024,2689,675.5
11620,10/5/2024,8786,6667.22
13849,3/20/2024,7716,3340.89
2749,1/23/2024,7240,3216.71
10496,12/6/2023,5786,939.75
13430,10/15/2024,1155,5015.29
10533,12/17/2023,329,4845.89
7049,7/12/2024,119,5560.87
1731,7/3/2024,4380,5216.19
13365,3/10/2024,2821,2882.6
12347,11/16/2023,7217,4852.05
13327,8/9/2024,1627,4289.53
3885,1/29/2024,7236,2660.56
4395,3/12/2024,1712,4364.08
7593,1/24/2024,8820,919.94
10885,12/1/2023,2401,2748.9
11413,10/25/2024,6291,1398.25
8470,12/5/2023,438,194.53
8081,11/18/2023,7192,2772
11386,5/2/2024,157,2888.55
633,1/3/2024,1228,1244.95
6471,7/12/2024,8685,1410.43
6025,8/16/2024,2146,1188.53
8783,4/5/2024,3675,527.45
4990,4/16/2024,3865,3246.25
183,6/12/2024,3845,4298.28
7469,4/14/2024,5398,1944.53
5961,10/27/2024,7561,3659.53
7177,10/2/2024,5287,3681.79
264,1/17/2024,8563,3906
9905,2/25/2024,6812,2977.31
4276,10/8/2024,5300,3065.44
6870,4/30/2024,4322,6586.09
5042,1/3/2024,6264,628.6
8961,1/12/2024,7441,2902.27
1482,1/10/2024,1025,734.02
7459,9/10/2024,5155,5852.77
753,11/18/2023,6614,6739.95
2344,2/20/2024,6496,6261.57
12128,4/6/2024,3635,687.54
8420,9/11/2024,6426,2476.11
7676,4/7/2024,5195,2839.69
6158,1/20/2024,2666,151.76
8917,2/24/2024,6865,2303.98
413,8/3/2024,6708,5703.39
10104,8/24/2024,1074,1259.86
7515,7/21/2024,784,2712.57
11018,5/3/2024,3375,1389.08
1581,3/25/2024,8747,2282.49
13738,6/3/2024,1015,2134.65
4800,1/2/2024,5087,4101.09
435,6/26/2024,1567,5236
12983,11/13/2023,4656,768.39
11445,12/16/2023,7154,758.17
9282,10/26/2024,4155,2928.52
7243,4/27/2024,2629,2660.91
8877,6/1/2024,8050,5748.89
3473,9/21/2024,453,346.15
4531,7/10/2024,711,5485.55
11557,4/3/2024,6811,235.69
2992,8/14/2024,9275,3194.94
6599,1/23/2024,786,3509.45
5757,10/16/2024,1265,6609.05
1577,1/18/2024,8636,5903.66
1277,5/15/2024,9508,6754.51
13828,11/6/2023,2955,2123.59
4043,2/24/2024,3145,2593.85
11742,5/24/2024,503,6033.37
11644,2/18/2024,7670,2019.43
3703,12/17/2023,5099,2861.04
14754,5/24/2024,714,3685.64
7445,1/18/2024,5865,6398
4643,2/19/2024,5436,2450.28
11572,4/27/2024,9536,4838.05
9097,7/12/2024,1453,4596.13
12113,7/4/2024,3770,4089.82
1444,11/16/2023,7917,3860.43
185,7/17/2024,3256,5566.61
5373,12/4/2023,6733,2081.8
1232,7/1/2024,2492,522.76
10609,6/16/2024,8763,5359.9
13927,11/25/2023,4468,2344.44
2590,7/6/2024,5068,4470.34
9372,2/14/2024,4480,5893.51
4737,9/28/2024,8461,4831.19
3491,1/9/2024,5463,5385.94
4019,4/21/2024,9075,478.38
1221,12/17/2023,1547,5400.15
11094,6/12/2024,939,5099.43
3043,7/4/2024,4177,1892.31
5070,10/1/2024,1384,2876.65
5288,11/13/2023,3129,1284.99
6111,5/3/2024,8899,5377.89
6968,3/29/2024,5679,700.35
10826,1/14/2024,1037,2740.71
2241,12/9/2023,2224,5716.69
1436,7/18/2024,7566,3365.95
10616,8/15/2024,7932,1032.29
14478,5/13/2024,3943,6098.75
14652,8/2/2024,1150,1620.85
5033,7/31/2024,7271,3998.68
10485,6/20/2024,9328,2411.29
2472,3/23/2024,1733,6541.85
6861,11/1/2024,1942,5438.09
7512,6/21/2024,561,2618.56
12921,1/4/2024,5738,1583.19
6419,10/21/2024,4288,6373.43
12051,6/7/2024,6775,2998.94
1211,10/15/2024,2406,2040.57
8368,11/6/2023,6242,369.88
9573,2/9/2024,6760,6151.46
12192,10/28/2024,4613,980.35
5398,2/24/2024,4421,5774.37
8065,9/20/2024,4388,2024.61
1100,1/24/2024,2348,3544.03
4035,7/2/2024,7739,2295.16
2035,10/7/2024,408,6900.81
10506,3/25/2024,8937,213.85
4250,8/27/2024,1249,407.61
1348,11/8/2023,9044,6863.85
3533,8/2/2024,7782,2478.07
1023,3/20/2024,892,6205.36
10634,3/13/2024,1363,418.88
3541,4/12/2024,4052,3910.27
3398,6/12/2024,3386,3719.1
3433,5/21/2024,4605,210.49
9459,12/22/2023,3533,5801.53
14596,2/5/2024,521,2053.94
11265,7/12/2024,5007,3635.59
19,9/3/2024,7723,1295.42
5320,8/23/2024,4678,3787.07
7333,1/29/2024,9397,5881.12
2928,7/14/2024,8520,3498.53
3774,2/12/2024,4744,4265.17
10056,3/12/2024,5023,2750.23
2771,12/18/2023,7634,584.78
13722,12/12/2023,9432,2383.71
4390,2/14/2024,9114,1095.5
1351,11/27/2023,4453,2812.04
12518,2/15/2024,1302,2615.48
8493,8/22/2024,5708,4293.94
10770,11/19/2023,8609,5611.48
3479,2/29/2024,4904,5843.25
2659,2/12/2024,4123,4186.28
10760,1/11/2024,6916,1480.92
7694,5/21/2024,2901,5752.46
10483,10/21/2024,9833,4582.13
1259,5/27/2024,1252,2777.67
11004,4/18/2024,2250,5629.61
3358,5/12/2024,3829,4783.1
2676,7/26/2024,8436,5417.65
5201,5/8/2024,860,1744.75
10292,6/10/2024,3497,1965.6
11369,3/10/2024,8919,558.04
13437,10/2/2024,7493,5859.35
14570,9/27/2024,6133,2921.45
8554,5/30/2024,1987,688.8
4520,11/18/2023,9738,4678.38
2250,1/19/2024,2443,4178.23
8969,6/1/2024,1521,2773.75
14573,8/4/2024,4389,5388.18
10677,3/8/2024,6659,249.55
11481,8/27/2024,4205,3940.93
6036,10/26/2024,7937,6173.65
8527,10/20/2024,6706,3544.87
3738,8/6/2024,7768,3064.18
4107,5/22/2024,871,815.15
12289,12/16/2023,6709,4846.45
9209,9/19/2024,1731,4862.13
14949,3/3/2024,9207,3938.27
10433,1/25/2024,3699,3822.35
3245,5/19/2024,53,3728.2
9013,8/7/2024,3357,561.05
5894,3/17/2024,6090,6944.56
6327,6/23/2024,4828,1204.7
14878,8/24/2024,3927,1934.1
10259,6/6/2024,5334,546.84
1288,6/30/2024,1735,811.23
12804,4/6/2024,5987,3552.01
562,9/8/2024,8234,708.82
14382,10/2/2024,4507,2052.4
4282,7/20/2024,3355,4198.46
4897,11/12/2023,5803,3458.91
569,8/11/2024,770,1267.42
4995,8/27/2024,1719,4128.95
14046,10/15/2024,4673,199.15
6312,7/31/2024,8145,279.44
199,6/20/2024,9034,790.02
10066,4/25/2024,6758,1728.16
11958,9/29/2024,5484,170.59
12845,5/31/2024,9350,6199.34
4905,2/10/2024,3119,2865.1
3197,2/1/2024,5727,2044.91
6860,2/15/2024,8054,5349.19
5906,5/30/2024,5385,2491.72
6908,6/25/2024,2008,3372.39
4171,1/30/2024,7094,3924.27
611,4/27/2024,7117,5474.77
5922,8/3/2024,833,2150.54
1256,2/27/2024,4766,4114.67
3905,9/30/2024,7834,1377.11
8253,9/13/2024,4290,4929.26
13226,7/10/2024,4750,1495.9
12035,3/7/2024,362,2391.9
5289,9/18/2024,8581,3990.07
8782,11/28/2023,1999,3670.8
3426,5/21/2024,4038,4179.28
10921,4/8/2024,7808,5449.36
10623,2/16/2024,8567,1168.72
8873,7/7/2024,9853,5295.78
3016,12/31/2023,9011,6578.18
7611,5/5/2024,1146,1187.2
10650,6/9/2024,3537,6794.27
2699,2/28/2024,536,4416.93
13131,7/20/2024,4156,4638.27
10297,8/21/2024,2959,1490.65
9545,9/7/2024,8480,3544.38
12148,6/23/2024,945,1816.43
899,11/24/2023,7633,6664.77
10916,9/10/2024,6403,6259.26
2578,3/22/2024,1543,6145.72
2646,1/23/2024,1240,3449.32
1765,3/1/2024,5613,4695.04
4047,8/15/2024,8615,1213.24
1345,2/6/2024,8783,6175.61
9652,1/10/2024,5453,2712.36
10701,8/23/2024,3247,6988.94
9964,4/25/2024,7656,5039.3
9451,4/18/2024,3591,4384.94
7393,5/16/2024,8360,6176.8
1241,8/25/2024,4504,4358.2
9441,4/22/2024,8342,6283.97
11515,10/15/2024,7339,6178.34
4015,4/8/2024,5649,2651.74
9687,4/4/2024,4862,1633.45
5539,11/18/2023,9847,4152.33
11807,2/9/2024,7698,1338.26
6935,8/16/2024,3880,3585.96
13350,1/4/2024,9754,6603.03
4230,5/4/2024,1417,6639.15
9633,9/18/2024,5958,2445.24
8685,8/17/2024,2206,2270.87
13346,3/19/2024,1033,4274.2
8841,6/22/2024,5018,434.84
13644,11/25/2023,2970,4633.51
14221,3/10/2024,9864,3428.18
9703,4/16/2024,1243,633.22
3031,10/13/2024,2582,6328
12660,11/19/2023,803,5020.4
9919,9/26/2024,1979,2250.29
7460,5/9/2024,2199,3458.35
9790,3/13/2024,8999,2694.16
9530,6/21/2024,9188,2808.54
14186,5/1/2024,7553,4463.41
3572,5/24/2024,8496,5434.38
12357,5/14/2024,5739,4676.84
8149,5/23/2024,7858,4907
6367,2/4/2024,2209,705.95
2938,9/8/2024,1665,1029.21
12895,1/1/2024,2194,1762.6
10560,4/24/2024,824,1203.79
2120,2/24/2024,54,3324.93
12665,3/15/2024,9760,5925.43
9945,10/19/2024,7064,6279.49
930,4/14/2024,1100,951.65
11161,1/25/2024,8994,2919.77
6640,12/11/2023,8335,6046.67
8005,2/15/2024,6273,5204.92
7326,11/1/2024,5499,6479.97
6736,5/16/2024,7057,920.57
11613,5/9/2024,5627,6122.48
6291,12/8/2023,2079,6206.48
6144,5/26/2024,5711,6270.88
3049,7/30/2024,9584,6419.21
2737,12/6/2023,4157,490.84
7560,3/22/2024,5225,2615.55
7950,12/28/2023,2368,3504.06
9870,2/10/2024,1587,4503.87
11360,1/12/2024,5022,4834.97
12482,2/4/2024,6414,5821.13
7901,6/9/2024,7307,6905.99
877,6/21/2024,2830,350.63
13262,1/28/2024,6821,507.08
7012,5/18/2024,2062,5663.77
4674,7/31/2024,4215,3413.06
12928,5/23/2024,3368,1227.66
8287,3/16/2024,4531,4681.88
14730,8/1/2024,7434,4821.39
8170,7/10/2024,3978,840.98
2738,1/24/2024,7522,1593.55
1476,1/23/2024,6310,2036.51
1958,2/12/2024,4145,5926.69
3366,1/2/2024,5253,1631.98
13774,3/21/2024,1783,1343.16
14351,3/10/2024,8307,1498.21
5903,8/4/2024,8548,5224.03
11649,7/31/2024,658,2136.75
7613,5/20/2024,6386,2167.34
10575,5/21/2024,2101,3037.58
13284,3/27/2024,716,4716.67
14070,12/31/2023,3370,4896.15
6527,7/12/2024,5399,1726.9
9035,8/24/2024,9053,6729.94
9778,11/16/2023,7552,3066.42
3489,9/17/2024,5742,5472.6
8229,8/21/2024,7909,4733.75
10588,8/21/2024,5663,1474.48
9641,4/5/2024,1091,6545.35
1910,11/28/2023,1194,1920.03
1279,6/20/2024,7559,6182.96
12959,6/27/2024,2412,3207.89
11970,1/16/2024,7889,2632.07
10075,7/13/2024,9768,3872.47
4594,8/30/2024,8755,4844.98
563,1/20/2024,4131,597.87
13863,12/13/2023,1512,2814.63
8561,1/23/2024,8081,1908.76
13627,5/9/2024,8372,6899.06
8992,5/5/2024,1592,3802.96
5841,5/16/2024,9884,3601.71
7032,1/15/2024,4032,1768.27
11009,12/25/2023,7206,3525.41
7095,4/28/2024,950,1802.85
10013,5/11/2024,2563,5546.38
4587,7/2/2024,3486,3098.27
12697,6/28/2024,2611,6118
7044,1/8/2024,2630,1086.54
200,1/28/2024,2308,5651.59
9955,12/27/2023,1923,639.94
2617,5/15/2024,4533,1589.7
5044,4/17/2024,2848,1251.04
1717,10/13/2024,5605,4726.89
4680,8/19/2024,1734,5577.74
3854,7/12/2024,9477,4457.81
11889,3/5/2024,1644,2596.58
9597,2/17/2024,3103,2400.79
14477,6/4/2024,2212,639.03
3766,11/23/2023,6459,2356.48
2925,10/25/2024,7416,6366.92
6946,7/26/2024,8737,2994.46
6632,1/3/2024,6207,3919.52
2119,5/29/2024,5637,2747.2
8072,3/7/2024,8694,1726.48
4077,11/30/2023,996,3636.8
9252,2/10/2024,4429,268.96
6032,3/13/2024,1185,303.76
3316,5/13/2024,281,3203.44
3570,4/15/2024,3768,4459.76
11705,1/8/2024,7571,5949.44
11856,5/24/2024,4324,356.72
14007,5/15/2024,3155,7676.56
6534,5/27/2024,2579,4823.44
8889,6/5/2024,7973,349.44
7403,9/5/2024,7803,2550.96
8135,4/11/2024,8669,1690.8
13544,5/25/2024,2549,5611.04
8409,4/24/2024,6397,5529.84
1158,7/11/2024,8687,5362.56
8359,9/27/2024,465,7115.92
4778,3/24/2024,5461,4328.96
10328,4/11/2024,1417,5649.12
956,10/11/2024,8405,4205.44
8004,3/5/2024,3383,2732.72
4183,5/29/2024,3955,3861.2
9305,1/28/2024,9848,6629.36
7617,5/27/2024,7283,4817.12
7285,3/9/2024,6880,626.08
9390,4/28/2024,1947,6455.68
3904,5/6/2024,9961,1752
470,2/12/2024,4728,1620.64
2728,11/16/2023,1810,3537.44
1433,10/11/2024,6730,4738.16
6452,1/22/2024,1590,2300.88
7909,5/28/2024,2336,3555.12
8338,11/13/2023,9678,7611.04
10105,9/14/2024,1285,7145.6
13250,2/19/2024,3744,4822.8
13481,3/23/2024,6313,2365.76
14126,3/7/2024,9099,6116.48
9245,4/6/2024,3654,2051.76
11512,1/7/2024,6459,4174.24
12454,7/9/2024,5429,536.64
2380,4/25/2024,1652,663.12
14947,1/13/2024,9733,1154.56
7164,7/14/2024,4360,222.8
7261,5/15/2024,812,5475.6
13937,3/16/2024,1772,3267.44
8251,3/7/2024,7484,2748.56
6352,1/8/2024,9189,1868.4
12917,8/2/2024,740,4646.88
2366,3/17/2024,8684,5825.44
2152,7/5/2024,9977,7117.84
2254,5/21/2024,2135,4359.2
11339,2/13/2024,4465,5201.2
13353,3/7/2024,4924,546.64
4160,9/3/2024,993,7153.76
7787,7/12/2024,1068,6886.4
11978,2/20/2024,2612,228.48
11745,7/13/2024,8234,972.56
1155,10/9/2024,7437,7562.32
13147,10/19/2024,3218,1581.12
13912,4/27/2024,83,525.44
13658,2/29/2024,3868,4470.48
13063,9/13/2024,5427,5759.44
559,4/19/2024,212,3038.64
2830,8/21/2024,1155,7208.8
12670,6/3/2024,6753,4192.24
13932,6/16/2024,9625,6103.2
14325,4/30/2024,7238,6767.76
9107,5/11/2024,5670,2128.96
1651,11/6/2023,9136,3520.56
11119,1/18/2024,6419,6599.36
4953,3/3/2024,156,6133.92
6877,7/25/2024,2914,6333.6
5495,7/17/2024,4836,172.64
1422,5/2/2024,1876,6222.8
1984,4/25/2024,7798,7118.24
5490,3/21/2024,9517,7022.32
8414,10/15/2024,3663,3146.96
5078,4/14/2024,8195,1970.88
8750,8/13/2024,8365,6023.68
7970,9/25/2024,2139,3965.92
3270,10/3/2024,1562,6871.12
11626,9/20/2024,3484,2760.08
9131,1/4/2024,8557,4365.36
7777,10/4/2024,5040,5658.96
3974,4/9/2024,8248,7527.44
14959,11/10/2023,3290,4047.76
377,4/14/2024,6493,6208.72
2723,7/8/2024,6467,2700.72
4272,10/28/2024,4334,2583.52
9143,3/19/2024,9827,7053.92
10487,7/23/2024,8642,1316.4
3378,7/8/2024,1992,2283.12
10046,12/27/2023,3611,3837.68
1375,6/29/2024,6671,3117.84
7086,4/12/2024,7980,4089.04
2497,11/30/2023,9392,5870.24
14487,2/29/2024,1388,5690.16
7594,1/23/2024,442,5191.76
10190,10/28/2024,8399,466.16
14045,6/17/2024,4946,6266.4
11524,9/23/2024,2421,2994.88
7004,9/15/2024,7793,5851.76
2851,1/23/2024,9631,1519.2
1242,10/3/2024,6487,1169.12
7115,8/17/2024,954,5489.76
2458,1/27/2024,1604,6827.76
5038,9/9/2024,7239,7805.84
8771,5/29/2024,1875,2595.92
1849,12/27/2023,1280,6649.84
1974,5/30/2024,4474,2991.6
11793,7/20/2024,9630,6309.04
7404,8/30/2024,2908,3382.08
8292,10/13/2024,5418,2058.4
7602,6/29/2024,2100,3100.72
9542,1/21/2024,9501,324.4
6161,9/6/2024,8649,5860.4
1179,7/16/2024,1644,4845.28
4567,1/30/2024,6873,1944.96
4813,9/11/2024,3308,6743.44
6114,3/10/2024,8053,7412.8
12506,6/14/2024,6939,666.4
12027,3/27/2024,6800,1959.52
4319,12/27/2023,101,6941.36
12461,12/1/2023,1341,3300.72
465,9/17/2024,5889,4573.44
5790,2/28/2024,9202,6118
3960,9/28/2024,2151,1927.76
3082,11/6/2023,870,6458.96
4143,12/8/2023,8619,4302.16
12671,5/21/2024,3406,4299.52
3377,3/8/2024,3225,1043.52
2850,7/31/2024,9521,5705.76
515,9/28/2024,2313,3371.76
10455,4/23/2024,1403,5971.12
3353,9/5/2024,7061,896.96
3302,9/18/2024,3073,2918.16
8815,5/21/2024,1628,1739.44
12187,6/19/2024,1654,1493.12
12088,3/19/2024,4392,5452.64
8156,2/15/2024,9236,1538.56
9261,9/25/2024,3175,6397.28
815,12/18/2023,7052,5252.32
1527,2/11/2024,9345,4967.36
8111,5/21/2024,8856,4423.84
3436,7/29/2024,8583,4803.76
11517,6/30/2024,1010,4111.04
7127,3/3/2024,3998,6253.28
3886,5/16/2024,5753,3909.52
1503,8/4/2024,7207,6773.52
12727,7/18/2024,5180,7197.36
5694,10/15/2024,1975,1659.28
9650,7/16/2024,8020,2140
14254,4/26/2024,5778,4074.48
9409,7/30/2024,9,1014.8
6147,9/3/2024,2249,701.2
12115,8/10/2024,6824,842.96
11962,9/14/2024,3916,3904.48
14666,7/4/2024,5153,6727.2
12371,12/26/2023,9380,3093.28
1230,8/24/2024,4358,6539.12
5045,9/16/2024,7011,477.36
13735,10/27/2024,7725,5543.28
2579,8/13/2024,8844,4833.6
4698,9/1/2024,3869,2664.32
3097,12/30/2023,5858,7270.48
13394,7/28/2024,1007,4988.4
14695,9/8/2024,8551,4128.72
9726,3/22/2024,3584,3012.4
5128,2/26/2024,6922,2607.84
9888,11/19/2023,5981,4422.88
63,5/1/2024,9549,6764.64
76,3/19/2024,4306,4458.72
7040,7/29/2024,4999,1535.6
7448,8/13/2024,2010,7678.88
4001,1/1/2024,6197,980.64
875,9/11/2024,5725,4354.72
8239,3/15/2024,9462,2914.8
10861,9/7/2024,6933,4148.4
13060,2/7/2024,1246,6071.84
6474,5/18/2024,8554,3907.44
1580,6/25/2024,4008,3094.32
11390,11/19/2023,5702,2443.04
14379,10/25/2024,2034,5707.92
4872,12/26/2023,5163,3895.76
10599,12/18/2023,6770,1750.72
3624,4/7/2024,9264,1927.2
2433,12/22/2023,211,5218.32
3581,7/21/2024,5135,3872.56
10392,8/24/2024,3372,2405.84
14251,4/15/2024,5768,7959.68
7436,7/13/2024,3429,6965.04
7811,1/4/2024,2511,4418.16
14455,11/28/2023,8235,6584.16
13911,12/7/2023,2300,3387.44
12314,8/3/2024,1535,6756.64
760,10/6/2024,4966,935.04
10174,11/25/2023,3660,5452.24
2483,1/30/2024,1494,7694.16
13519,7/19/2024,4382,171.44
3663,6/19/2024,114,1484.24
10038,10/21/2024,7567,2480.08
1914,5/5/2024,505,4544.48
7746,8/23/2024,5210,879.12
1622,9/30/2024,8281,7477.68
2467,9/14/2024,6659,7564.48
736,7/27/2024,8396,7360.24
11547,1/24/2024,2248,675.44
2021,3/31/2024,3720,6441.28
11659,9/13/2024,6583,2045.28
6475,3/21/2024,9281,6946.48
14500,3/5/2024,7599,6204.8
4356,12/9/2023,3491,6043.36
1511,1/30/2024,9348,3425.2
13013,2/29/2024,5937,2904.24
3502,7/31/2024,2350,7144.56
7871,11/19/2023,1893,4390.4
8814,5/10/2024,174,5320.16
7588,9/29/2024,5377,7113.6
11300,2/28/2024,1526,4125.84
4232,11/8/2023,9987,7945.76
1419,11/20/2023,6184,2656.4
11606,10/28/2024,8661,3738.96
2286,10/25/2024,8257,2461.76
9708,9/6/2024,572,6611.44
3450,11/27/2023,4321,5092.96
13601,12/14/2023,4371,2141.28
11872,2/28/2024,6978,4493.12
1173,5/28/2024,3034,4947.28
13669,9/21/2024,4238,2413.28
11946,10/20/2024,9494,6839.28
12831,11/21/2023,2260,4980.16
248,10/15/2024,873,3830.64
1721,6/23/2024,3134,1218.24
14005,9/10/2024,4114,7673.2
3106,11/29/2023,7032,1119.12
12838,8/15/2024,6247,6933.92
11333,7/7/2024,3281,7503.04
7804,10/21/2024,8448,6456.64
12718,4/19/2024,8765,198.72
8497,2/2/2024,9323,2477.2
13402,6/27/2024,423,290.64
2685,12/16/2023,9742,2920.24
4918,11/16/2023,3399,4001.52
2020,12/7/2023,6500,764.24
4456,6/7/2024,4694,1760.96
10177,3/20/2024,6618,3015.12
9478,6/14/2024,4716,2501.04
7870,3/11/2024,245,6732.88
8522,6/7/2024,3208,5132.16
14174,5/26/2024,1647,6863.52
11912,9/20/2024,5612,3414.24
3470,5/19/2024,8292,1852.8
8810,11/30/2023,7654,4789.04
8965,9/25/2024,5410,1644.72
6936,7/14/2024,8508,3271.36
13792,10/22/2024,2051,6244.64
12206,2/8/2024,141,6187.28
14791,12/2/2023,8088,6289.28
6869,2/22/2024,5595,509.44
581,7/6/2024,8502,6973.92
6896,6/29/2024,9416,1966.08
10360,3/16/2024,9621,1195.2
4814,5/31/2024,8762,2800.4
9873,4/27/2024,4801,3268.48
7954,3/27/2024,9795,5081.68
10274,3/4/2024,8619,1067.04
13223,1/9/2024,8636,2675.36
7071,3/30/2024,968,5011.68
8838,1/24/2024,7903,4378.4
596,7/22/2024,9151,5146.48
6165,11/30/2023,6316,5612.08
925,2/3/2024,9067,7229.44
6927,5/26/2024,9293,2368.08
11769,4/13/2024,1824,784.4
14125,5/30/2024,6484,1175.12
9619,10/14/2024,1109,1906.32
3080,10/28/2024,7003,6375.52
10267,3/17/2024,6094,3880.8
13894,10/6/2024,5776,4119.44
14241,11/20/2023,6275,2202.64
14406,3/10/2024,9699,1247.84
4859,6/25/2024,4858,7871.6
13092,9/18/2024,5958,6086.8
11595,1/5/2024,143,3153.04
10240,10/14/2024,8810,7865.6
14408,12/16/2023,2654,5061.68
5636,9/1/2024,2009,568.4
3126,7/14/2024,8312,932.96
1885,5/23/2024,2793,512.08
10117,8/15/2024,6409,733.04
12947,10/18/2024,2661,1893.2
12884,9/24/2024,267,879.52
12146,1/2/2024,2387,1238.64
3252,5/13/2024,483,6283.52
1255,5/7/2024,1195,6171.92
10964,2/10/2024,855,4104.48
9345,5/10/2024,4548,1489.44
2765,12/12/2023,4225,5359.52
1411,5/6/2024,5553,535.76
6167,1/2/2024,2863,7106
10939,1/15/2024,8678,7843.92
332,8/6/2024,7842,1996.96
6629,9/7/2024,4951,3149.52
6508,7/1/2024,7808,1757.52
13148,4/10/2024,7754,6154.64
9890,7/6/2024,1477,6039.04
2935,7/14/2024,6102,1024.4
72,1/5/2024,7060,952.16
9242,9/4/2024,349,2831.92
9473,3/17/2024,5220,492.32
14608,10/10/2024,2218,2540.48
2171,6/27/2024,269,7345.12
12002,11/17/2023,6921,1345.04
7017,5/22/2024,4072,4366.56
10255,11/1/2024,148,4761.28
9512,3/26/2024,8087,767.92
7364,12/30/2023,2903,1481.36
